County,Case Count,Death Count,Hospitalized Count,fips
Adams,8,1,1,39001
Allen,206,32,55,39003
Ashland,19,0,5,39005
Ashtabula,324,34,54,39007
Athens,18,1,1,39009
Auglaize,65,3,11,39011
Belmont,412,12,34,39013
Brown,28,1,4,39015
Butler,847,28,154,39017
Carroll,30,3,6,39019
Champaign,27,1,4,39021
Clark,234,5,31,39023
Clermont,202,5,39,39025
Clinton,43,0,12,39027
Columbiana,684,51,131,39029
Coshocton,37,0,4,39031
Crawford,110,3,19,39033
Cuyahoga,4211,226,1066,39035
Darke,162,21,18,39037
Defiance,33,2,11,39039
Delaware,310,13,35,39041
Erie,165,6,27,39043
Fairfield,251,5,35,39045
Fayette,39,0,5,39047
Franklin,5566,253,708,39049
Fulton,37,0,7,39051
Gallia,7,1,3,39053
Geauga,272,31,62,39055
Greene,101,5,15,39057
Guernsey,34,0,5,39059
Hamilton,2555,135,465,39061
Hancock,51,2,9,39063
Hardin,42,0,3,39065
Harrison,10,0,2,39067
Henry,15,0,2,39069
Highland,22,1,5,39071
Hocking,69,4,13,39073
Holmes,29,1,2,39075
Huron,56,1,10,39077
Jackson,13,0,1,39079
Jefferson,66,2,16,39081
Knox,23,1,6,39083
Lake,290,12,69,39085
Lawrence,29,0,4,39087
Licking,222,10,38,39089
Logan,37,0,4,39091
Lorain,667,59,120,39093
Lucas,2178,240,558,39095
Madison,148,7,19,39097
Mahoning,1397,173,306,39099
Marion,2642,25,79,39101
Medina,313,22,67,39103
Meigs,6,0,0,39105
Mercer,201,6,33,39107
Miami,352,30,51,39109
Monroe,75,12,13,39111
Montgomery,637,17,165,39113
Morgan,5,0,0,39115
Morrow,104,1,8,39117
Muskingum,48,0,8,39119
Noble,5,0,2,39121
Ottawa,93,12,25,39123
Paulding,13,0,5,39125
Perry,18,1,6,39127
Pickaway,2048,36,56,39129
Pike,6,0,0,39131
Portage,318,57,75,39133
Preble,33,1,6,39135
Putnam,88,14,15,39137
Richland,193,3,32,39139
Ross,67,2,18,39141
Sandusky,72,11,25,39143
Scioto,15,0,1,39145
Seneca,20,2,5,39147
Shelby,40,3,15,39149
Stark,705,91,155,39151
Summit,1335,172,351,39153
Trumbull,551,47,154,39155
Tuscarawas,337,3,43,39157
Union,49,1,4,39159
Van Wert,6,0,1,39161
Vinton,19,2,5,39163
Warren,351,19,50,39165
Washington,118,19,15,39167
Wayne,260,49,36,39169
Williams,51,1,5,39171
Wood,282,46,65,39173
Wyandot,38,2,3,39175
