County,Case Count,Death Count,Hospitalized Count,fips
Adams,21,1,2,39001
Allen,284,38,67,39003
Ashland,51,1,9,39005
Ashtabula,419,43,75,39007
Athens,32,1,4,39009
Auglaize,98,3,13,39011
Belmont,524,21,39,39013
Brown,53,1,8,39015
Butler,1388,44,221,39017
Carroll,50,3,9,39019
Champaign,37,1,4,39021
Clark,728,8,62,39023
Clermont,336,6,53,39025
Clinton,60,0,13,39027
Columbiana,1202,59,145,39029
Coshocton,75,1,10,39031
Crawford,132,6,22,39033
Cuyahoga,6694,352,1437,39035
Darke,233,25,26,39037
Defiance,45,3,15,39039
Delaware,482,15,56,39041
Erie,226,22,41,39043
Fairfield,476,15,60,39045
Fayette,46,0,6,39047
Franklin,8982,395,1051,39049
Fulton,57,0,7,39051
Gallia,11,1,3,39053
Geauga,383,41,86,39055
Greene,201,9,31,39057
Guernsey,59,3,11,39059
Hamilton,4922,191,698,39061
Hancock,72,1,11,39063
Hardin,111,12,15,39065
Harrison,12,1,4,39067
Henry,28,0,3,39069
Highland,42,1,8,39071
Hocking,76,7,16,39073
Holmes,197,3,9,39075
Huron,165,1,19,39077
Jackson,17,0,2,39079
Jefferson,76,2,17,39081
Knox,38,1,9,39083
Lake,422,17,81,39085
Lawrence,60,0,4,39087
Licking,396,11,49,39089
Logan,56,0,6,39091
Lorain,937,67,150,39093
Lucas,2584,299,626,39095
Madison,185,8,24,39097
Mahoning,1736,228,356,39099
Marion,2724,37,84,39101
Medina,469,31,74,39103
Meigs,11,0,0,39105
Mercer,266,8,45,39107
Miami,431,31,57,39109
Monroe,85,17,15,39111
Montgomery,1646,23,276,39113
Morgan,7,0,0,39115
Morrow,114,1,9,39117
Muskingum,73,1,14,39119
Noble,9,0,2,39121
Ottawa,127,23,30,39123
Paulding,22,0,5,39125
Perry,28,1,7,39127
Pickaway,2169,41,67,39129
Pike,20,0,4,39131
Portage,409,58,89,39133
Preble,60,1,10,39135
Putnam,113,15,18,39137
Richland,312,4,48,39139
Ross,105,2,23,39141
Sandusky,120,13,34,39143
Scioto,34,0,6,39145
Seneca,32,2,11,39147
Shelby,58,4,18,39149
Stark,1026,111,194,39151
Summit,1920,204,417,39153
Trumbull,824,61,202,39155
Tuscarawas,498,10,60,39157
Union,77,1,6,39159
Van Wert,23,0,2,39161
Vinton,22,2,6,39163
Warren,731,20,77,39165
Washington,124,20,15,39167
Wayne,352,52,45,39169
Williams,63,1,7,39171
Wood,368,51,70,39173
Wyandot,57,4,6,39175
