County,Case Count,Death Count,Hospitalized Count,fips
Adams,9,1,1,39001
Allen,212,32,55,39003
Ashland,20,0,5,39005
Ashtabula,330,34,54,39007
Athens,18,1,1,39009
Auglaize,71,3,11,39011
Belmont,419,12,34,39013
Brown,28,1,4,39015
Butler,862,29,156,39017
Carroll,30,3,7,39019
Champaign,27,1,4,39021
Clark,252,6,32,39023
Clermont,206,5,39,39025
Clinton,43,0,12,39027
Columbiana,739,51,132,39029
Coshocton,38,0,4,39031
Crawford,110,4,19,39033
Cuyahoga,4318,226,1086,39035
Darke,167,21,18,39037
Defiance,33,2,11,39039
Delaware,320,13,36,39041
Erie,167,11,37,39043
Fairfield,258,6,37,39045
Fayette,40,0,5,39047
Franklin,5674,256,720,39049
Fulton,39,0,7,39051
Gallia,7,1,3,39053
Geauga,277,32,65,39055
Greene,101,5,15,39057
Guernsey,34,0,5,39059
Hamilton,2603,147,524,39061
Hancock,50,1,9,39063
Hardin,45,0,3,39065
Harrison,10,0,2,39067
Henry,15,0,2,39069
Highland,23,1,6,39071
Hocking,69,4,14,39073
Holmes,32,1,2,39075
Huron,56,1,10,39077
Jackson,13,0,1,39079
Jefferson,67,2,16,39081
Knox,24,1,6,39083
Lake,302,12,69,39085
Lawrence,30,0,4,39087
Licking,230,10,38,39089
Logan,37,0,4,39091
Lorain,672,59,120,39093
Lucas,2202,240,559,39095
Madison,152,7,20,39097
Mahoning,1405,173,310,39099
Marion,2657,28,79,39101
Medina,328,23,67,39103
Meigs,6,0,0,39105
Mercer,203,7,34,39107
Miami,355,30,51,39109
Monroe,77,12,13,39111
Montgomery,651,17,167,39113
Morgan,5,0,0,39115
Morrow,105,1,8,39117
Muskingum,50,0,9,39119
Noble,6,0,2,39121
Ottawa,95,13,26,39123
Paulding,14,0,5,39125
Perry,18,1,6,39127
Pickaway,2050,36,56,39129
Pike,6,0,0,39131
Portage,322,57,75,39133
Preble,35,1,6,39135
Putnam,90,14,15,39137
Richland,197,3,33,39139
Ross,68,2,18,39141
Sandusky,73,11,26,39143
Scioto,15,0,1,39145
Seneca,20,2,5,39147
Shelby,40,3,15,39149
Stark,716,91,157,39151
Summit,1380,172,354,39153
Trumbull,562,48,155,39155
Tuscarawas,339,3,43,39157
Union,51,1,5,39159
Van Wert,6,0,1,39161
Vinton,19,2,5,39163
Warren,359,20,51,39165
Washington,118,19,15,39167
Wayne,266,50,37,39169
Williams,54,1,5,39171
Wood,285,46,65,39173
Wyandot,39,2,3,39175
