County,Case Count,Death Count,Hospitalized Count,fips
Allen,4,0,4,39003
Ashland,2,0,1,39005
Ashtabula,6,0,1,39007
Athens,3,0,0,39009
Auglaize,2,0,1,39011
Belmont,8,0,1,39013
Butler,27,0,9,39017
Carroll,4,0,4,39019
Champaign,2,0,1,39021
Clark,7,0,3,39023
Clermont,8,0,2,39025
Clinton,3,0,0,39027
Columbiana,11,1,8,39029
Coshocton,4,0,0,39031
Crawford,2,0,0,39033
Cuyahoga,440,3,95,39035
Darke,3,0,0,39037
Defiance,5,0,2,39039
Delaware,31,0,3,39041
Erie,5,1,5,39043
Fairfield,14,0,2,39045
Fayette,1,0,0,39047
Franklin,247,2,35,39049
Fulton,2,0,0,39051
Gallia,1,1,1,39053
Geauga,17,0,5,39055
Greene,3,0,0,39057
Hamilton,85,0,12,39061
Hancock,3,0,1,39063
Highland,1,0,0,39071
Huron,3,0,2,39077
Jefferson,5,0,1,39081
Knox,3,0,1,39083
Lake,35,1,14,39085
Lawrence,1,0,0,39087
Licking,15,0,1,39089
Logan,3,0,1,39091
Lorain,74,1,17,39093
Lucas,94,2,13,39095
Madison,4,0,1,39097
Mahoning,84,2,46,39099
Marion,6,0,0,39101
Medina,45,1,10,39103
Mercer,2,0,1,39107
Miami,43,5,14,39109
Montgomery,25,0,3,39113
Muskingum,2,0,2,39119
Ottawa,1,0,1,39123
Pickaway,4,0,0,39129
Pike,1,0,0,39131
Portage,27,0,5,39133
Richland,5,0,2,39139
Sandusky,3,0,2,39143
Seneca,1,0,0,39147
Shelby,3,0,1,39149
Stark,29,2,8,39151
Summit,99,5,25,39153
Trumbull,36,2,23,39155
Tuscarawas,5,0,2,39157
Union,3,0,0,39159
Van Wert,1,0,1,39161
Warren,20,0,2,39165
Washington,3,0,1,39167
Wayne,4,0,1,39169
Wood,12,0,5,39173
Wyandot,1,0,1,39175
