County,Case Count,Death Count,Hospitalized Count,fips
Adams,8,1,1,39001
Allen,172,30,52,39003
Ashland,17,0,3,39005
Ashtabula,250,28,46,39007
Athens,13,1,1,39009
Auglaize,57,3,11,39011
Belmont,352,11,29,39013
Brown,23,1,3,39015
Butler,671,19,127,39017
Carroll,26,2,6,39019
Champaign,25,1,4,39021
Clark,166,4,26,39023
Clermont,160,5,33,39025
Clinton,43,0,12,39027
Columbiana,457,47,127,39029
Coshocton,22,0,4,39031
Crawford,101,3,18,39033
Cuyahoga,3512,190,914,39035
Darke,134,16,16,39037
Defiance,30,1,11,39039
Delaware,277,10,30,39041
Erie,124,4,24,39043
Fairfield,217,3,32,39045
Fayette,32,0,4,39047
Franklin,4793,200,609,39049
Fulton,35,0,6,39051
Gallia,8,1,4,39053
Geauga,231,27,55,39055
Greene,85,5,12,39057
Guernsey,28,0,2,39059
Hamilton,2167,117,408,39061
Hancock,46,1,7,39063
Hardin,30,0,2,39065
Harrison,10,0,2,39067
Henry,12,0,2,39069
Highland,16,1,5,39071
Hocking,63,2,12,39073
Holmes,15,1,2,39075
Huron,44,1,8,39077
Jackson,11,0,1,39079
Jefferson,62,2,16,39081
Knox,23,1,6,39083
Lake,235,9,63,39085
Lawrence,28,1,4,39087
Licking,197,9,36,39089
Logan,25,0,4,39091
Lorain,620,58,112,39093
Lucas,2021,214,539,39095
Madison,102,7,15,39097
Mahoning,1252,160,282,39099
Marion,2540,18,72,39101
Medina,237,18,60,39103
Meigs,3,0,0,39105
Mercer,162,2,26,39107
Miami,337,30,49,39109
Monroe,59,4,11,39111
Montgomery,539,13,152,39113
Morgan,5,0,0,39115
Morrow,104,1,7,39117
Muskingum,40,0,7,39119
Noble,5,0,2,39121
Ottawa,64,3,20,39123
Paulding,12,0,5,39125
Perry,15,1,6,39127
Pickaway,2029,32,54,39129
Pike,6,0,0,39131
Portage,298,55,75,39133
Preble,30,1,6,39135
Putnam,84,13,15,39137
Richland,166,2,28,39139
Ross,60,1,14,39141
Sandusky,63,9,21,39143
Scioto,14,0,1,39145
Seneca,16,2,5,39147
Shelby,35,2,15,39149
Stark,620,79,133,39151
Summit,1077,131,324,39153
Trumbull,478,39,142,39155
Tuscarawas,281,1,29,39157
Union,37,0,3,39159
Van Wert,4,0,1,39161
Vinton,16,0,4,39163
Warren,292,15,46,39165
Washington,116,17,15,39167
Wayne,209,49,31,39169
Williams,48,1,4,39171
Wood,254,43,63,39173
Wyandot,33,2,4,39175
