County,Case Count,Death Count,Hospitalized Count,fips
Adams,4,0,0,39001
Allen,108,17,43,39003
Ashland,5,0,1,39005
Ashtabula,107,10,19,39007
Athens,3,1,1,39009
Auglaize,30,3,8,39011
Belmont,101,6,14,39013
Brown,11,1,2,39015
Butler,216,4,65,39017
Carroll,20,1,6,39019
Champaign,12,1,2,39021
Clark,32,1,9,39023
Clermont,77,2,21,39025
Clinton,27,0,6,39027
Columbiana,219,18,92,39029
Coshocton,16,0,3,39031
Crawford,39,0,2,39033
Cuyahoga,1867,91,509,39035
Darke,75,12,13,39037
Defiance,19,1,9,39039
Delaware,138,3,19,39041
Erie,47,3,12,39043
Fairfield,110,2,23,39045
Fayette,13,0,0,39047
Franklin,1839,50,286,39049
Fulton,19,0,5,39051
Gallia,6,1,3,39053
Geauga,128,14,26,39055
Greene,41,3,9,39057
Guernsey,15,0,1,39059
Hamilton,975,54,234,39061
Hancock,34,1,7,39063
Hardin,23,0,2,39065
Harrison,2,0,0,39067
Henry,4,0,1,39069
Highland,8,0,2,39071
Hocking,11,1,3,39073
Holmes,5,1,2,39075
Huron,27,1,5,39077
Jackson,4,0,1,39079
Jefferson,35,1,11,39081
Knox,15,1,5,39083
Lake,157,7,48,39085
Lawrence,22,0,4,39087
Licking,108,4,22,39089
Logan,18,0,3,39091
Lorain,374,19,72,39093
Lucas,1033,59,371,39095
Madison,51,3,9,39097
Mahoning,721,66,224,39099
Marion,2172,4,25,39101
Medina,153,13,42,39103
Meigs,2,0,0,39105
Mercer,18,1,4,39107
Miami,135,25,49,39109
Monroe,2,0,2,39111
Montgomery,256,8,82,39113
Morgan,4,0,0,39115
Morrow,26,0,4,39117
Muskingum,11,0,4,39119
Noble,4,0,2,39121
Ottawa,37,0,11,39123
Paulding,8,0,3,39125
Perry,12,0,5,39127
Pickaway,1662,5,37,39129
Pike,3,0,0,39131
Portage,214,31,56,39133
Preble,25,1,5,39135
Putnam,51,5,9,39137
Richland,77,1,20,39139
Ross,35,1,8,39141
Sandusky,20,2,7,39143
Scioto,6,0,0,39145
Seneca,12,1,5,39147
Shelby,30,1,12,39149
Stark,303,34,72,39151
Summit,475,35,198,39153
Trumbull,287,23,106,39155
Tuscarawas,48,0,9,39157
Union,18,0,2,39159
Van Wert,3,0,1,39161
Warren,131,10,22,39165
Washington,93,8,11,39167
Wayne,100,20,19,39169
Williams,27,1,4,39171
Wood,132,16,41,39173
Wyandot,24,2,3,39175
