County,Case Count,Death Count,Hospitalized Count,fips
Adams,6,0,0,39001
Allen,155,30,48,39003
Ashland,15,0,1,39005
Ashtabula,208,26,36,39007
Athens,6,1,1,39009
Auglaize,47,3,9,39011
Belmont,276,7,20,39013
Brown,21,1,3,39015
Butler,509,15,108,39017
Carroll,24,2,6,39019
Champaign,21,2,4,39021
Clark,114,3,21,39023
Clermont,129,3,28,39025
Clinton,36,0,10,39027
Columbiana,354,39,122,39029
Coshocton,19,0,4,39031
Crawford,86,2,11,39033
Cuyahoga,2979,153,774,39035
Darke,93,15,15,39037
Defiance,25,1,9,39039
Delaware,234,4,29,39041
Erie,86,3,18,39043
Fairfield,191,3,31,39045
Fayette,23,0,4,39047
Franklin,4113,148,535,39049
Fulton,32,0,6,39051
Gallia,6,1,3,39053
Geauga,198,21,43,39055
Greene,68,5,12,39057
Guernsey,21,0,2,39059
Hamilton,1886,105,350,39061
Hancock,40,1,7,39063
Hardin,29,0,2,39065
Harrison,8,0,2,39067
Henry,10,0,2,39069
Highland,14,1,4,39071
Hocking,28,1,9,39073
Holmes,8,1,2,39075
Huron,39,1,8,39077
Jackson,9,0,1,39079
Jefferson,56,2,16,39081
Knox,20,1,6,39083
Lake,206,8,59,39085
Lawrence,26,0,4,39087
Licking,175,7,34,39089
Logan,23,0,4,39091
Lorain,569,49,100,39093
Lucas,1858,187,497,39095
Madison,88,5,13,39097
Mahoning,1163,134,266,39099
Marion,2419,15,70,39101
Medina,205,17,52,39103
Meigs,3,0,0,39105
Mercer,90,1,18,39107
Miami,316,28,49,39109
Monroe,25,0,8,39111
Montgomery,442,11,133,39113
Morgan,5,0,0,39115
Morrow,91,1,6,39117
Muskingum,32,0,7,39119
Noble,5,0,2,39121
Ottawa,52,2,16,39123
Paulding,10,0,4,39125
Perry,14,1,6,39127
Pickaway,1958,25,52,39129
Pike,5,0,0,39131
Portage,280,50,70,39133
Preble,28,1,6,39135
Putnam,77,13,13,39137
Richland,135,2,25,39139
Ross,55,1,13,39141
Sandusky,53,8,18,39143
Scioto,13,0,1,39145
Seneca,14,1,5,39147
Shelby,33,1,14,39149
Stark,526,68,117,39151
Summit,946,88,303,39153
Trumbull,420,36,132,39155
Tuscarawas,229,1,24,39157
Union,28,0,3,39159
Van Wert,3,0,1,39161
Vinton,15,0,3,39163
Warren,237,13,39,39165
Washington,115,17,15,39167
Wayne,192,47,27,39169
Williams,44,1,4,39171
Wood,229,41,60,39173
Wyandot,27,2,3,39175
