County,Case Count,Death Count,Hospitalized Count,fips
Adams,18,1,2,39001
Allen,247,37,66,39003
Ashland,37,0,5,39005
Ashtabula,406,42,73,39007
Athens,24,1,4,39009
Auglaize,89,3,11,39011
Belmont,476,21,39,39013
Brown,41,1,6,39015
Butler,1166,37,202,39017
Carroll,38,3,9,39019
Champaign,37,1,4,39021
Clark,606,8,55,39023
Clermont,266,6,42,39025
Clinton,54,0,13,39027
Columbiana,954,58,143,39029
Coshocton,56,0,5,39031
Crawford,122,5,21,39033
Cuyahoga,5481,334,1316,39035
Darke,227,25,25,39037
Defiance,40,2,15,39039
Delaware,412,15,54,39041
Erie,216,22,41,39043
Fairfield,398,12,54,39045
Fayette,45,0,6,39047
Franklin,7590,348,957,39049
Fulton,53,0,7,39051
Gallia,9,1,3,39053
Geauga,353,37,78,39055
Greene,158,8,27,39057
Guernsey,44,3,6,39059
Hamilton,3634,184,648,39061
Hancock,62,1,11,39063
Hardin,106,5,7,39065
Harrison,11,0,3,39067
Henry,21,0,3,39069
Highland,37,1,7,39071
Hocking,73,7,16,39073
Holmes,109,3,5,39075
Huron,96,1,16,39077
Jackson,16,0,2,39079
Jefferson,74,2,17,39081
Knox,33,1,9,39083
Lake,358,13,74,39085
Lawrence,42,0,4,39087
Licking,329,11,42,39089
Logan,48,0,6,39091
Lorain,825,65,139,39093
Lucas,2478,293,612,39095
Madison,172,7,22,39097
Mahoning,1632,223,338,39099
Marion,2715,34,84,39101
Medina,406,31,72,39103
Meigs,9,0,0,39105
Mercer,255,8,44,39107
Miami,397,30,56,39109
Monroe,82,15,15,39111
Montgomery,1174,19,232,39113
Morgan,6,0,0,39115
Morrow,110,1,8,39117
Muskingum,61,1,11,39119
Noble,6,0,2,39121
Ottawa,118,22,30,39123
Paulding,18,0,5,39125
Perry,25,1,7,39127
Pickaway,2135,40,63,39129
Pike,12,0,1,39131
Portage,366,58,86,39133
Preble,49,1,6,39135
Putnam,103,15,17,39137
Richland,266,4,39,39139
Ross,82,2,22,39141
Sandusky,109,13,34,39143
Scioto,21,0,5,39145
Seneca,30,2,10,39147
Shelby,51,3,18,39149
Stark,918,105,185,39151
Summit,1735,199,401,39153
Trumbull,693,55,181,39155
Tuscarawas,409,9,55,39157
Union,69,1,5,39159
Van Wert,15,0,2,39161
Vinton,22,2,6,39163
Warren,559,20,61,39165
Washington,119,20,15,39167
Wayne,321,52,42,39169
Williams,59,1,6,39171
Wood,332,51,66,39173
Wyandot,55,4,5,39175
