County,Case Count,Death Count,Hospitalized Count,fips
Adams,3,0,0,39001
Allen,65,9,32,39003
Ashland,5,0,1,39005
Ashtabula,54,4,12,39007
Athens,3,1,1,39009
Auglaize,21,1,6,39011
Belmont,63,3,13,39013
Brown,8,1,2,39015
Butler,155,2,50,39017
Carroll,15,0,5,39019
Champaign,6,1,2,39021
Clark,25,0,5,39023
Clermont,66,1,14,39025
Clinton,26,0,6,39027
Columbiana,154,11,82,39029
Coshocton,16,0,3,39031
Crawford,28,0,2,39033
Cuyahoga,1383,48,398,39035
Darke,55,10,9,39037
Defiance,13,0,6,39039
Delaware,119,3,18,39041
Erie,23,1,9,39043
Fairfield,95,2,23,39045
Fayette,12,0,0,39047
Franklin,1320,22,225,39049
Fulton,13,0,5,39051
Gallia,6,1,3,39053
Geauga,96,4,17,39055
Greene,33,2,9,39057
Guernsey,10,0,1,39059
Hamilton,658,30,153,39061
Hancock,27,1,7,39063
Hardin,13,0,1,39065
Harrison,2,0,0,39067
Henry,3,0,1,39069
Highland,7,0,2,39071
Hocking,4,0,1,39073
Holmes,3,0,1,39075
Huron,16,1,5,39077
Jackson,3,0,1,39079
Jefferson,24,0,7,39081
Knox,11,1,4,39083
Lake,130,6,44,39085
Lawrence,20,0,4,39087
Licking,94,4,19,39089
Logan,12,0,2,39091
Lorain,245,14,57,39093
Lucas,682,28,268,39095
Madison,27,3,8,39097
Mahoning,547,44,197,39099
Marion,428,1,13,39101
Medina,130,10,38,39103
Meigs,2,0,0,39105
Mercer,13,1,3,39107
Miami,129,22,47,39109
Monroe,2,0,2,39111
Montgomery,222,8,75,39113
Morgan,3,0,0,39115
Morrow,16,0,4,39117
Muskingum,8,0,2,39119
Noble,3,0,1,39121
Ottawa,21,0,5,39123
Paulding,5,0,2,39125
Perry,8,0,3,39127
Pickaway,253,4,18,39129
Pike,1,0,0,39131
Portage,166,24,45,39133
Preble,21,1,5,39135
Putnam,13,0,2,39137
Richland,50,1,19,39139
Ross,28,0,7,39141
Sandusky,16,2,6,39143
Scioto,5,0,0,39145
Seneca,11,1,5,39147
Shelby,28,0,10,39149
Stark,210,22,51,39151
Summit,323,17,142,39153
Trumbull,213,15,94,39155
Tuscarawas,31,0,7,39157
Union,12,0,1,39159
Van Wert,2,0,1,39161
Warren,93,5,16,39165
Washington,55,5,9,39167
Wayne,72,11,15,39169
Williams,6,1,3,39171
Wood,73,6,30,39173
Wyandot,16,2,2,39175
