County,Case Count,Death Count,Hospitalized Count,fips
Adams,3,0,0,39001
Allen,37,4,21,39003
Ashland,5,0,1,39005
Ashtabula,31,2,8,39007
Athens,3,1,1,39009
Auglaize,14,1,6,39011
Belmont,53,2,13,39013
Brown,5,1,2,39015
Butler,121,2,42,39017
Carroll,14,0,5,39019
Champaign,6,1,2,39021
Clark,20,0,5,39023
Clermont,39,1,9,39025
Clinton,16,0,3,39027
Columbiana,114,6,72,39029
Coshocton,16,0,3,39031
Crawford,17,0,1,39033
Cuyahoga,1197,24,337,39035
Darke,49,9,7,39037
Defiance,12,0,5,39039
Delaware,96,2,14,39041
Erie,12,1,8,39043
Fairfield,84,1,18,39045
Fayette,10,0,0,39047
Franklin,1012,15,197,39049
Fulton,7,0,4,39051
Gallia,8,1,3,39053
Geauga,68,2,16,39055
Greene,30,1,9,39057
Guernsey,6,0,1,39059
Hamilton,558,21,119,39061
Hancock,19,1,7,39063
Hardin,8,0,1,39065
Henry,1,0,1,39069
Highland,7,0,2,39071
Hocking,2,0,0,39073
Holmes,3,0,1,39075
Huron,14,1,5,39077
Jackson,2,0,1,39079
Jefferson,24,0,7,39081
Knox,10,1,4,39083
Lake,117,6,40,39085
Lawrence,17,0,3,39087
Licking,86,3,18,39089
Logan,8,0,2,39091
Lorain,184,6,51,39093
Lucas,514,21,216,39095
Madison,24,3,8,39097
Mahoning,443,31,175,39099
Marion,91,0,10,39101
Medina,112,8,36,39103
Meigs,1,0,0,39105
Mercer,13,1,3,39107
Miami,121,15,45,39109
Monroe,2,0,2,39111
Montgomery,201,7,63,39113
Morgan,2,0,0,39115
Morrow,9,0,4,39117
Muskingum,8,0,2,39119
Noble,2,0,1,39121
Ottawa,11,0,5,39123
Paulding,5,0,2,39125
Perry,8,0,3,39127
Pickaway,83,0,7,39129
Pike,1,0,0,39131
Portage,144,17,39,39133
Preble,16,1,5,39135
Putnam,1,0,1,39137
Richland,43,1,17,39139
Ross,19,0,6,39141
Sandusky,12,2,6,39143
Scioto,4,0,0,39145
Seneca,9,1,5,39147
Shelby,27,0,9,39149
Stark,167,12,42,39151
Summit,262,15,100,39153
Trumbull,174,10,81,39155
Tuscarawas,28,0,7,39157
Union,11,0,1,39159
Van Wert,2,0,1,39161
Warren,76,1,12,39165
Washington,41,1,3,39167
Wayne,54,5,14,39169
Williams,3,0,2,39171
Wood,54,4,23,39173
Wyandot,12,2,2,39175
