County,Case Count,Death Count,Hospitalized Count,fips
Adams,8,1,1,39001
Allen,201,32,55,39003
Ashland,19,0,5,39005
Ashtabula,316,33,50,39007
Athens,18,1,1,39009
Auglaize,64,3,11,39011
Belmont,403,12,34,39013
Brown,25,1,3,39015
Butler,826,26,152,39017
Carroll,29,3,6,39019
Champaign,27,1,4,39021
Clark,231,6,31,39023
Clermont,197,5,38,39025
Clinton,43,0,12,39027
Columbiana,682,50,130,39029
Coshocton,34,0,4,39031
Crawford,110,3,19,39033
Cuyahoga,4137,224,1040,39035
Darke,156,19,17,39037
Defiance,33,2,11,39039
Delaware,302,13,35,39041
Erie,163,5,27,39043
Fairfield,248,4,34,39045
Fayette,37,0,4,39047
Franklin,5486,243,688,39049
Fulton,36,0,6,39051
Gallia,7,1,3,39053
Geauga,261,29,61,39055
Greene,98,5,14,39057
Guernsey,33,0,4,39059
Hamilton,2523,131,450,39061
Hancock,48,1,7,39063
Hardin,41,0,3,39065
Harrison,10,0,2,39067
Henry,15,0,2,39069
Highland,19,1,5,39071
Hocking,69,4,13,39073
Holmes,29,1,2,39075
Huron,55,1,10,39077
Jackson,12,0,1,39079
Jefferson,65,2,16,39081
Knox,23,1,6,39083
Lake,287,12,69,39085
Lawrence,28,0,4,39087
Licking,218,11,39,39089
Logan,37,0,4,39091
Lorain,659,59,119,39093
Lucas,2162,233,551,39095
Madison,144,7,19,39097
Mahoning,1367,173,303,39099
Marion,2628,23,76,39101
Medina,310,20,66,39103
Meigs,6,0,0,39105
Mercer,201,4,33,39107
Miami,351,30,50,39109
Monroe,74,12,12,39111
Montgomery,617,16,162,39113
Morgan,5,0,0,39115
Morrow,104,1,8,39117
Muskingum,46,0,8,39119
Noble,5,0,2,39121
Ottawa,94,12,25,39123
Paulding,13,0,5,39125
Perry,18,1,6,39127
Pickaway,2046,35,56,39129
Pike,6,0,0,39131
Portage,313,57,75,39133
Preble,31,1,6,39135
Putnam,87,14,15,39137
Richland,189,3,31,39139
Ross,67,2,18,39141
Sandusky,70,11,25,39143
Scioto,15,0,1,39145
Seneca,19,2,5,39147
Shelby,40,2,15,39149
Stark,700,91,152,39151
Summit,1315,160,347,39153
Trumbull,544,47,153,39155
Tuscarawas,326,4,41,39157
Union,46,0,3,39159
Van Wert,6,0,1,39161
Vinton,19,1,5,39163
Warren,344,19,49,39165
Washington,118,19,15,39167
Wayne,256,50,36,39169
Williams,52,1,5,39171
Wood,280,45,65,39173
Wyandot,37,2,3,39175
