County,Case Count,Death Count,Hospitalized Count,fips
Adams,8,1,1,39001
Allen,168,30,50,39003
Ashland,15,0,2,39005
Ashtabula,232,26,42,39007
Athens,9,1,1,39009
Auglaize,55,3,11,39011
Belmont,341,8,20,39013
Brown,23,1,3,39015
Butler,610,16,117,39017
Carroll,26,2,6,39019
Champaign,23,1,4,39021
Clark,148,3,22,39023
Clermont,152,5,32,39025
Clinton,40,0,12,39027
Columbiana,434,43,126,39029
Coshocton,20,0,4,39031
Crawford,97,2,18,39033
Cuyahoga,3410,175,871,39035
Darke,121,16,15,39037
Defiance,27,1,9,39039
Delaware,263,9,30,39041
Erie,121,3,22,39043
Fairfield,208,3,32,39045
Fayette,32,0,4,39047
Franklin,4574,177,588,39049
Fulton,35,0,6,39051
Gallia,7,1,3,39053
Geauga,221,24,51,39055
Greene,78,5,12,39057
Guernsey,25,0,2,39059
Hamilton,2082,112,383,39061
Hancock,46,1,7,39063
Hardin,30,0,2,39065
Harrison,9,0,2,39067
Henry,10,0,2,39069
Highland,15,1,5,39071
Hocking,61,2,10,39073
Holmes,13,1,2,39075
Huron,42,1,8,39077
Jackson,11,0,1,39079
Jefferson,61,2,16,39081
Knox,22,1,6,39083
Lake,226,9,61,39085
Lawrence,27,0,4,39087
Licking,190,8,35,39089
Logan,24,0,4,39091
Lorain,605,57,107,39093
Lucas,1986,207,528,39095
Madison,99,5,14,39097
Mahoning,1226,148,277,39099
Marion,2513,15,70,39101
Medina,224,18,55,39103
Meigs,3,0,0,39105
Mercer,141,2,24,39107
Miami,332,30,49,39109
Monroe,56,2,11,39111
Montgomery,520,13,147,39113
Morgan,5,0,0,39115
Morrow,98,1,6,39117
Muskingum,36,0,6,39119
Noble,5,0,2,39121
Ottawa,66,3,18,39123
Paulding,11,0,5,39125
Perry,15,1,6,39127
Pickaway,2021,25,53,39129
Pike,5,0,0,39131
Portage,296,53,75,39133
Preble,30,1,6,39135
Putnam,84,13,15,39137
Richland,161,2,28,39139
Ross,58,1,13,39141
Sandusky,57,9,19,39143
Scioto,14,0,1,39145
Seneca,15,2,5,39147
Shelby,34,1,15,39149
Stark,595,77,131,39151
Summit,1028,112,316,39153
Trumbull,461,39,139,39155
Tuscarawas,269,1,26,39157
Union,37,0,3,39159
Van Wert,5,0,1,39161
Vinton,16,0,4,39163
Warren,283,15,45,39165
Washington,116,17,15,39167
Wayne,202,48,29,39169
Williams,47,1,4,39171
Wood,257,42,62,39173
Wyandot,30,2,4,39175
