County,Case Count,Death Count,Hospitalized Count,fips
Allen,6,0,5,39003
Ashland,2,0,1,39005
Ashtabula,6,0,1,39007
Athens,3,1,1,39009
Auglaize,3,0,1,39011
Belmont,11,0,3,39013
Brown,2,1,1,39015
Butler,41,0,16,39017
Carroll,5,0,4,39019
Champaign,4,0,2,39021
Clark,6,0,3,39023
Clermont,11,0,2,39025
Clinton,4,0,0,39027
Columbiana,19,2,12,39029
Coshocton,7,0,1,39031
Crawford,5,0,0,39033
Cuyahoga,589,9,149,39035
Darke,22,1,0,39037
Defiance,6,0,2,39039
Delaware,47,1,8,39041
Erie,5,1,5,39043
Fairfield,22,0,5,39045
Fayette,1,0,0,39047
Franklin,391,4,53,39049
Fulton,2,0,0,39051
Gallia,1,1,1,39053
Geauga,25,0,9,39055
Greene,8,1,2,39057
Hamilton,154,0,28,39061
Hancock,6,0,3,39063
Highland,2,0,0,39071
Holmes,1,0,0,39075
Huron,4,1,3,39077
Jefferson,11,0,3,39081
Knox,4,0,2,39083
Lake,48,2,16,39085
Lawrence,1,0,0,39087
Licking,24,0,2,39089
Logan,3,0,1,39091
Lorain,85,2,24,39093
Lucas,171,3,29,39095
Madison,9,2,3,39097
Mahoning,177,10,78,39099
Marion,9,0,2,39101
Medina,59,1,16,39103
Mercer,4,0,1,39107
Miami,60,6,22,39109
Montgomery,41,1,9,39113
Morrow,1,0,0,39117
Muskingum,2,0,2,39119
Ottawa,4,0,1,39123
Perry,2,0,0,39127
Pickaway,12,0,0,39129
Pike,1,0,0,39131
Portage,44,1,13,39133
Preble,1,0,1,39135
Richland,8,0,4,39139
Ross,2,0,2,39141
Sandusky,5,0,4,39143
Seneca,4,1,2,39147
Shelby,6,0,2,39149
Stark,52,3,12,39151
Summit,144,7,57,39153
Trumbull,58,3,28,39155
Tuscarawas,14,0,2,39157
Union,4,0,0,39159
Van Wert,2,0,1,39161
Warren,23,0,4,39165
Washington,3,0,1,39167
Wayne,11,0,3,39169
Wood,15,0,9,39173
Wyandot,2,0,2,39175
