County,Case Count,Death Count,Hospitalized Count,fips
Adams,4,0,0,39001
Allen,94,12,40,39003
Ashland,5,0,1,39005
Ashtabula,80,6,15,39007
Athens,3,1,1,39009
Auglaize,28,3,8,39011
Belmont,93,6,14,39013
Brown,10,1,2,39015
Butler,192,4,57,39017
Carroll,18,0,6,39019
Champaign,7,1,2,39021
Clark,28,0,9,39023
Clermont,73,2,20,39025
Clinton,26,0,6,39027
Columbiana,195,16,91,39029
Coshocton,16,0,3,39031
Crawford,36,0,2,39033
Cuyahoga,1713,79,474,39035
Darke,62,11,13,39037
Defiance,17,0,7,39039
Delaware,128,3,19,39041
Erie,44,3,11,39043
Fairfield,106,2,23,39045
Fayette,13,0,0,39047
Franklin,1598,42,258,39049
Fulton,18,0,5,39051
Gallia,6,1,3,39053
Geauga,117,9,23,39055
Greene,39,3,9,39057
Guernsey,15,0,1,39059
Hamilton,785,45,199,39061
Hancock,30,1,7,39063
Hardin,20,0,2,39065
Harrison,2,0,0,39067
Henry,4,0,1,39069
Highland,8,0,2,39071
Hocking,5,1,2,39073
Holmes,4,1,2,39075
Huron,25,2,6,39077
Jackson,4,0,1,39079
Jefferson,31,1,8,39081
Knox,13,1,4,39083
Lake,145,6,45,39085
Lawrence,22,0,4,39087
Licking,103,4,21,39089
Logan,14,0,2,39091
Lorain,332,19,64,39093
Lucas,878,44,335,39095
Madison,30,3,8,39097
Mahoning,635,56,219,39099
Marion,2137,3,26,39101
Medina,143,12,42,39103
Meigs,2,0,0,39105
Mercer,14,1,3,39107
Miami,134,22,48,39109
Monroe,2,0,2,39111
Montgomery,241,10,79,39113
Morgan,4,0,0,39115
Morrow,25,0,4,39117
Muskingum,9,0,3,39119
Noble,3,0,1,39121
Ottawa,32,0,11,39123
Paulding,8,0,3,39125
Perry,11,0,4,39127
Pickaway,1658,5,37,39129
Pike,2,0,0,39131
Portage,197,31,52,39133
Preble,25,1,5,39135
Putnam,24,2,8,39137
Richland,68,1,20,39139
Ross,30,1,7,39141
Sandusky,17,2,7,39143
Scioto,6,0,0,39145
Seneca,11,1,5,39147
Shelby,30,0,12,39149
Stark,266,28,69,39151
Summit,415,30,180,39153
Trumbull,261,21,99,39155
Tuscarawas,38,0,7,39157
Union,16,0,2,39159
Van Wert,3,0,1,39161
Warren,118,10,20,39165
Washington,73,6,10,39167
Wayne,85,18,16,39169
Williams,16,1,3,39171
Wood,98,13,39,39173
Wyandot,21,2,2,39175
