County,Case Count,Death Count,Hospitalized Count,fips
Adams,1,0,0,39001
Allen,15,0,12,39003
Ashland,3,0,1,39005
Ashtabula,11,0,1,39007
Athens,3,1,1,39009
Auglaize,6,0,3,39011
Belmont,17,0,4,39013
Brown,3,1,1,39015
Butler,59,1,20,39017
Carroll,8,0,4,39019
Champaign,5,0,2,39021
Clark,7,0,4,39023
Clermont,20,1,5,39025
Clinton,7,0,2,39027
Columbiana,36,5,19,39029
Coshocton,8,0,1,39031
Crawford,7,0,0,39033
Cuyahoga,781,13,203,39035
Darke,28,2,0,39037
Defiance,7,0,2,39039
Delaware,69,1,10,39041
Erie,6,1,6,39043
Fairfield,36,0,7,39045
Fayette,2,0,0,39047
Franklin,557,6,94,39049
Fulton,5,0,2,39051
Gallia,4,1,3,39053
Geauga,38,0,10,39055
Greene,11,1,5,39057
Guernsey,1,0,0,39059
Hamilton,288,2,61,39061
Hancock,9,0,4,39063
Hardin,1,0,1,39065
Highland,4,0,1,39071
Holmes,1,0,0,39075
Huron,6,1,3,39077
Jefferson,14,0,6,39081
Knox,6,1,3,39083
Lake,76,3,23,39085
Lawrence,7,0,1,39087
Licking,50,1,6,39089
Logan,3,0,1,39091
Lorain,105,2,29,39093
Lucas,272,7,49,39095
Madison,15,2,4,39097
Mahoning,250,13,107,39099
Marion,12,0,3,39101
Medina,74,2,20,39103
Mercer,6,1,2,39107
Miami,69,9,26,39109
Montgomery,69,2,21,39113
Morrow,3,0,0,39117
Muskingum,4,0,2,39119
Ottawa,5,0,3,39123
Perry,3,0,0,39127
Pickaway,20,0,0,39129
Pike,1,0,0,39131
Portage,74,3,21,39133
Preble,4,0,2,39135
Richland,14,0,9,39139
Ross,4,0,3,39141
Sandusky,5,0,5,39143
Seneca,5,1,2,39147
Shelby,10,0,4,39149
Stark,92,5,17,39151
Summit,184,7,68,39153
Trumbull,90,6,38,39155
Tuscarawas,19,0,3,39157
Union,7,0,0,39159
Van Wert,2,0,1,39161
Warren,35,0,5,39165
Washington,6,0,2,39167
Wayne,25,0,11,39169
Williams,1,0,1,39171
Wood,23,0,14,39173
Wyandot,5,0,2,39175
