County,Case Count,Death Count,Hospitalized Count,fips
Adams,3,0,0,39001
Allen,84,11,35,39003
Ashland,5,0,1,39005
Ashtabula,68,6,13,39007
Athens,3,1,1,39009
Auglaize,23,2,6,39011
Belmont,73,5,13,39013
Brown,9,1,2,39015
Butler,180,2,55,39017
Carroll,16,0,6,39019
Champaign,8,1,2,39021
Clark,26,0,5,39023
Clermont,72,2,19,39025
Clinton,26,0,6,39027
Columbiana,182,13,84,39029
Coshocton,16,0,3,39031
Crawford,37,0,2,39033
Cuyahoga,1577,55,443,39035
Darke,57,11,10,39037
Defiance,15,0,7,39039
Delaware,122,3,19,39041
Erie,37,2,11,39043
Fairfield,99,2,23,39045
Fayette,13,0,0,39047
Franklin,1510,35,243,39049
Fulton,16,0,5,39051
Gallia,6,1,3,39053
Geauga,105,9,21,39055
Greene,39,2,9,39057
Guernsey,12,0,1,39059
Hamilton,735,37,173,39061
Hancock,30,1,7,39063
Hardin,17,0,2,39065
Harrison,2,0,0,39067
Henry,3,0,1,39069
Highland,7,0,2,39071
Hocking,4,0,1,39073
Holmes,4,1,2,39075
Huron,20,1,5,39077
Jackson,4,0,1,39079
Jefferson,30,0,8,39081
Knox,13,1,4,39083
Lake,135,6,44,39085
Lawrence,21,0,4,39087
Licking,100,4,20,39089
Logan,13,0,2,39091
Lorain,303,18,61,39093
Lucas,823,33,291,39095
Madison,30,3,8,39097
Mahoning,604,50,211,39099
Marion,2073,1,21,39101
Medina,139,11,39,39103
Meigs,2,0,0,39105
Mercer,13,1,3,39107
Miami,131,22,47,39109
Monroe,2,0,2,39111
Montgomery,235,8,78,39113
Morgan,3,0,0,39115
Morrow,23,0,4,39117
Muskingum,9,0,3,39119
Noble,4,0,1,39121
Ottawa,29,0,6,39123
Paulding,5,0,2,39125
Perry,9,0,4,39127
Pickaway,1246,5,35,39129
Pike,2,0,0,39131
Portage,180,24,49,39133
Preble,24,1,5,39135
Putnam,21,0,4,39137
Richland,64,1,19,39139
Ross,29,0,7,39141
Sandusky,17,2,6,39143
Scioto,6,0,0,39145
Seneca,13,1,5,39147
Shelby,28,0,10,39149
Stark,237,25,60,39151
Summit,370,24,161,39153
Trumbull,249,20,95,39155
Tuscarawas,32,0,7,39157
Union,13,0,2,39159
Van Wert,3,0,1,39161
Warren,116,9,18,39165
Washington,65,6,10,39167
Wayne,81,14,15,39169
Williams,8,1,3,39171
Wood,84,12,34,39173
Wyandot,17,2,2,39175
